Date,Exercise,Muscle Groups,Sets,Reps,Total Reps,Weight,Negatives,Difficulty,Source,Per Arm,Drop Sets
10/26/2020,Dumbbell Shoulder Press,Deltoids,3,18,54,10,FALSE,Unknown,Fitbod,TRUE,FALSE
10/26/2020,Reverse Flys,Back,3,19,39,5,FALSE,Unknown,Fitbod,TRUE,FALSE
11/9/2020,Dumbbell Lunges,Quads,4,5,16,10,FALSE,Unknown,Fitbod,TRUE,FALSE
11/9/2020,Dumbbell Hammer Curls,Biceps,5,12,60,10,FALSE,Unknown,Fitbod,TRUE,FALSE
11/23/2020,Dumbbell Squats,Quads,3,9,27,10,FALSE,Unknown,Fitbod,TRUE,FALSE
11/23/2020,Dumbbell Bent Over Rows,Back,4,8,42,10,FALSE,Unknown,Fitbod,TRUE,FALSE
11/30/2020,Reverse Flys,Back,3,20,60,5,FALSE,Unknown,Fitbod,TRUE,FALSE
12/8/2020,Dumbbell Shoulder Press,Deltoids,4,8,48,10,FALSE,Unknown,Fitbod,TRUE,FALSE
12/8/2020,Dumbbell Concentration Curls,Biceps,1,12,12,25,FALSE,Unknown,Fitbod,TRUE,FALSE
12/8/2020,Dumbbell Bicep Curls,Biceps,1,10,10,25,FALSE,Unknown,Fitbod,TRUE,FALSE
12/14/2020,Russian Twists,Abs,3,22,66,20,FALSE,Unknown,Fitbod,FALSE,FALSE
1/4/2021,Arnold Dumbbell Press,Deltoids,3,10,30,30,FALSE,Unknown,Fitbod,TRUE,FALSE
1/6/2021,Dumbbell Chest Press,Chest,2,13,26,30,FALSE,Unknown,Fitbod,TRUE,FALSE
1/8/2021,Dumbbell Kickbacks,Triceps,3,10,30,5,FALSE,Unknown,Fitbod,TRUE,FALSE
1/11/2021,Dumbbell Romanian Deadlift,Glutes,5,4,20,40,FALSE,Unknown,Fitbod,TRUE,FALSE
1/11/2021,Dumbbell Bent Over Rows,Back,4,13,52,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/13/2021,Zottman Curls,Biceps,4,9,36,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/13/2021,Dumbbell Bicep Curls,Biceps,4,18,72,5,FALSE,Unknown,Fitbod,TRUE,FALSE
1/15/2021,Dumbbell Lunges,Quads,3,19,57,5,FALSE,Unknown,Fitbod,TRUE,FALSE
1/15/2021,Dumbbell Chest Press,Chest,4,10,40,40,FALSE,Unknown,Fitbod,TRUE,FALSE
1/15/2021,Dumbbell Sumo Squat,Quads,4,5,20,40,FALSE,Unknown,Fitbod,TRUE,FALSE
1/18/2021,Dumbbell Shoulder Press,Deltoids,4,14,56,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/18/2021,Dumbbell Bent Over Rows,Back,5,14,70,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/18/2021,Front Shoulder Raises,Deltoids,5,8,40,5,FALSE,Unknown,Fitbod,TRUE,FALSE
1/20/2021,Dumbbell Squats,Quads,2,10,20,30,FALSE,Unknown,Fitbod,FALSE,FALSE
1/20/2021,Dumbbell Romanian Deadlift,Glutes,2,17,34,30,FALSE,Unknown,Fitbod,TRUE,FALSE
1/22/2021,Dumbbell Squats,Quads,5,5,30,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/22/2021,Dumbbell Hammer Curls,Biceps,3,10,30,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/25/2021,Dumbbell Shoulder Press,Deltoids,4,8,45,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/25/2021,Dumbbell Bent Over Rows,Back,3,15,45,10,FALSE,Unknown,Fitbod,TRUE,FALSE
1/25/2021,Dumbbell Shoulder Press,Deltoids,3,14,42,5,FALSE,Unknown,Fitbod,TRUE,FALSE
2/1/2021,Dumbbell Concentration Curls,Biceps,3,9,27,30,FALSE,Unknown,Fitbod,TRUE,FALSE
2/1/2021,Dumbbell Bicep Curls,Biceps,2,3,6,30,FALSE,Unknown,Fitbod,TRUE,FALSE
5/17/2021,Arnold Dumbbell Press,Deltoids,5,8,40,20,FALSE,Unknown,Fitbod,TRUE,FALSE
5/17/2021,Front Shoulder Raises,Deltoids,5,9,45,4,FALSE,Unknown,Fitbod,TRUE,FALSE
5/17/2021,Reverse Flys,Back,4,14,56,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/19/2021,Dumbbell Lunges,Quads,2,15,30,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/21/2021,Dumbbell Concentration Curls,Biceps,2,8,16,25,FALSE,Unknown,Fitbod,TRUE,FALSE
5/21/2021,Dumbbell Chest Press,Chest,2,20,40,15,FALSE,Unknown,Fitbod,TRUE,FALSE
5/25/2021,Side Shoulder Raises,Deltoids,4,15,60,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/26/2021,Dumbbell Squats,Quads,3,10,30,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/26/2021,Dumbbell Bent Over Rows,Back,4,8,56,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/1/2021,Dumbbell Shoulder Press,Deltoids,4,9,36,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/1/2021,Dumbbell Bicep Curls,Biceps,6,5,110,5,FALSE,Unknown,Fitbod,TRUE,FALSE
6/1/2021,Dumbbell Hammer Curls,Biceps,2,20,40,5,FALSE,Unknown,Fitbod,TRUE,FALSE
6/1/2021,Zottman Curls,Biceps,4,19,76,5,FALSE,Unknown,Fitbod,TRUE,FALSE
6/5/2021,Dumbbell Bicep Curls,Biceps,1,15,15,20,FALSE,Unknown,Fitbod,TRUE,FALSE
6/5/2021,Dumbbell Chest Press,Chest,1,7,7,20,FALSE,Unknown,Fitbod,TRUE,FALSE
6/7/2021,Russian Twists,Abs,4,8,32,20,FALSE,Unknown,Fitbod,FALSE,FALSE
6/9/2021,Dumbbell Chest Press,Chest,4,11,44,30,FALSE,Unknown,Fitbod,TRUE,FALSE
6/9/2021,Dumbbell Kickbacks,Triceps,4,16,64,5,FALSE,Unknown,Fitbod,TRUE,FALSE
6/21/2021,Dumbbell Shoulder Press,Deltoids,4,11,44,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/21/2021,Dumbbell No Money Curls,Biceps,4,9,36,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/21/2021,Dumbbell Concentration Curls,Biceps,4,18,72,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/21/2021,Dumbbell Bicep Curls,Biceps,1,20,20,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/25/2021,Dumbbell Tricep Extensions,Triceps,2,14,28,20,FALSE,Unknown,Fitbod,FALSE,FALSE
6/30/2021,Dumbbell Shoulder Press,Deltoids,4,9,36,10,FALSE,Unknown,Fitbod,TRUE,FALSE
7/5/2021,Dumbbell Hammer Curls,Biceps,3,19,57,5,FALSE,Unknown,Fitbod,TRUE,FALSE
8/23/2021,Dumbbell Bicep Curls,Biceps,4,8,32,15,FALSE,Unknown,Fitbod,TRUE,FALSE
8/24/2021,Single Leg Romanian Deadlift,Glutes,2,13,26,5,FALSE,Unknown,Fitbod,TRUE,FALSE
8/25/2021,Dumbbell Bicep Curls,Biceps,3,8,24,10,FALSE,Unknown,Fitbod,TRUE,FALSE
8/30/2021,Dumbbell Sumo Squat,Quads,5,5,25,25,FALSE,Unknown,Fitbod,TRUE,FALSE
8/31/2021,Dumbbell Bicep Curls,Biceps,3,6,18,25,FALSE,Unknown,Fitbod,TRUE,FALSE
9/7/2021,Dumbbell Bicep Curls,Biceps,3,15,45,10,FALSE,Unknown,Fitbod,TRUE,FALSE
10/20/2021,Dumbbell Bicep Curls,Biceps,4,14,31,20,FALSE,Unknown,Fitbod,TRUE,FALSE
10/24/2021,Dumbbell Chest Press,Chest,4,8,48,30,FALSE,Unknown,Fitbod,TRUE,FALSE
10/24/2021,Front Shoulder Raises,Deltoids,23,10,230,5,FALSE,Unknown,Fitbod,TRUE,FALSE
10/25/2021,Dumbbell Bicep Curls,Biceps,4,4,25,20,FALSE,Unknown,Fitbod,TRUE,FALSE
10/30/2021,Dumbbell Shoulder Press,Deltoids,4,8,61,10,FALSE,Unknown,Fitbod,TRUE,FALSE
10/30/2021,Dumbbell Bicep Curls,Biceps,4,5,13,25,FALSE,Unknown,Fitbod,TRUE,FALSE
11/21/2021,Front Shoulder Raises,Deltoids,7,14,98,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/10/2022,Front Shoulder Raises,Deltoids,4,4,43,5,FALSE,Unknown,Fitbod,TRUE,FALSE
5/10/2022,Dumbbell Bicep Curls,Biceps,2,3,6,30,FALSE,Unknown,Fitbod,TRUE,FALSE
5/10/2022,Dumbbell Shoulder Press,Deltoids,4,10,40,10,FALSE,Unknown,Fitbod,TRUE,FALSE
6/24/2022,Dumbbell Hammer Curls,Biceps,3,10,22,20,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Dumbbell Flys,Chest,3,10,30,20,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Side Shoulder Raises,Deltoids,3,5,15,20,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Forearms (Over),Forearms,2,10,20,20,FALSE,Unknown,Self,TRUE,FALSE
6/27/2022,Forearms (Under),Forearms,4,10,40,20,FALSE,Unknown,Self,TRUE,FALSE
6/27/2022,Dumbbell Concentration Curls,Biceps,3,5,15,30,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Dumbbell Shoulder Press,Deltoids,3,8,24,30,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Dumbbell Hammer Curls,Biceps,3,5,15,30,TRUE,Unknown,Self,TRUE,FALSE
6/27/2022,Dumbbell Kickbacks,Triceps,3,5,15,20,FALSE,Unknown,Self,TRUE,FALSE
6/28/2022,Dumbbell Rows,Back,4,10,40,50,TRUE,Unknown,Self,TRUE,FALSE
6/28/2022,Dumbbell Calf Raises,Calves,4,10,40,50,TRUE,Unknown,Self,FALSE,FALSE
6/29/2022,Dumbbell Squats,Quads,3,8,24,50,FALSE,Unknown,Self,FALSE,FALSE
6/30/2022,Dumbbell Concentration Curls,Biceps,3,8,24,30,FALSE,Unknown,Self,TRUE,FALSE
6/30/2022,Dumbbell Hammer Curls,Biceps,3,8,18,30,FALSE,Unknown,Self,TRUE,FALSE
6/30/2022,Dumbbell Tricep Extensions,Triceps,3,10,30,50,FALSE,Unknown,Self,FALSE,FALSE
6/30/2022,Dumbbell Chest Press,Chest,3,8,24,50,FALSE,Unknown,Self,TRUE,FALSE
7/1/2022,Dumbbell Rows,Back,3,8,24,50,TRUE,Unknown,Self,TRUE,FALSE
7/1/2022,Side Shoulder Raises,Deltoids,3,15,45,10,FALSE,Unknown,Self,TRUE,FALSE
7/1/2022,Front Shoulder Raises,Deltoids,3,15,45,10,FALSE,Unknown,Self,TRUE,FALSE
7/1/2022,Dumbbell Calf Raises,Calves,3,20,60,50,FALSE,Unknown,Self,FALSE,FALSE
7/4/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Hard,Self,TRUE,FALSE
7/4/2022,Front Shoulder Raises,Deltoids,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
7/4/2022,Dumbbell Shoulder Press,Deltoids,4,15,60,20,FALSE,Easy,Self,TRUE,FALSE
7/5/2022,Dumbbell Kickbacks,Triceps,3,8,24,20,FALSE,Hard,Self,TRUE,FALSE
7/5/2022,Dumbbell Tricep Extensions,Triceps,3,15,45,20,FALSE,Easy,Self,TRUE,FALSE
7/5/2022,Reverse Flys,Back,3,8,24,20,FALSE,Hard,Self,TRUE,FALSE
7/5/2022,Dumbbell Concentration Curls,Biceps,3,15,45,20,TRUE,Normal,Self,TRUE,FALSE
7/5/2022,Forearms (Over),Forearms,2,10,20,20,FALSE,Hard,Self,TRUE,FALSE
7/5/2022,Forearms (Under),Forearms,2,10,20,20,FALSE,Normal,Self,TRUE,FALSE
7/6/2022,Dumbbell Squats,Quads,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
7/6/2022,Dumbbell Calf Raises,Calves,3,10,24,30,FALSE,Easy,Self,TRUE,FALSE
7/7/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Hard,Self,TRUE,FALSE
7/7/2022,Dumbbell Shoulder Press,Deltoids,4,10,40,30,FALSE,Normal,Self,TRUE,FALSE
7/13/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Hard,Self,TRUE,FALSE
7/13/2022,Zottman Curls,Biceps,3,5,15,30,FALSE,Hard,Self,TRUE,FALSE
7/14/2022,Dumbbell Skullcrusher,Triceps,3,8,24,30,FALSE,Hard,Self,TRUE,FALSE
7/14/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Hard,Self,TRUE,FALSE
7/15/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/15/2022,Svend Press,Chest,3,15,45,10,FALSE,Normal,Self,TRUE,FALSE
7/15/2022,Front Shoulder Raises,Deltoids,3,15,45,10,FALSE,Easy,Self,TRUE,FALSE
7/18/2022,Russian Twists,Abs,3,12,36,30,FALSE,Easy,Self,FALSE,FALSE
7/18/2022,Reverse Flys,Back,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
7/18/2022,Zottman Curls,Biceps,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
7/19/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/19/2022,Dumbbell Shoulder Press,Deltoids,3,10,30,30,FALSE,Easy,Self,TRUE,FALSE
7/19/2022,Dumbbell Calf Raises,Calves,3,10,30,30,TRUE,Easy,Self,TRUE,FALSE
7/20/2022,Dumbbell Squats,Quads,3,8,24,30,FALSE,Easy,Self,TRUE,FALSE
7/21/2022,Dumbbell Concentration Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
7/21/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
7/22/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/22/2022,Hand Grips,Forearms,3,40,120,22,FALSE,Easy,Self,TRUE,FALSE
7/25/2022,Hand Grips,Forearms,4,40,160,22,FALSE,Easy,Self,TRUE,FALSE
7/26/2022,Front Shoulder Raises,Deltoids,4,10,40,10,TRUE,Normal,Self,TRUE,FALSE
7/26/2022,Dumbbell Squats,Quads,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/26/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
7/27/2022,Russian Twists,Abs,4,12,48,30,FALSE,Normal,Self,FALSE,FALSE
7/27/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
7/27/2022,Dumbbell Concentration Curls,Biceps,4,10,36,30,FALSE,Normal,Self,TRUE,FALSE
7/28/2022,Dumbbell Bent Over Rows,Back,3,8,24,30,FALSE,Easy,Self,TRUE,FALSE
7/28/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/1/2022,Russian Twists,Abs,3,18,54,30,FALSE,Normal,Self,FALSE,FALSE
8/1/2022,Dumbbell Calf Raises,Calves,3,18,54,30,FALSE,Easy,Self,TRUE,FALSE
8/1/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Dumbbell Squats,Quads,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
8/3/2022,Front Shoulder Raises,Deltoids,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/3/2022,Side Shoulder Raises,Deltoids,3,5,15,20,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Dumbbell Bent Over Rows,Back,3,10,30,30,FALSE,Easy,Self,TRUE,FALSE
8/8/2022,Russian Twists,Abs,3,18,54,30,FALSE,Normal,Self,FALSE,FALSE
8/8/2022,Dumbbell Concentration Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/8/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/8/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/9/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/10/2022,Dumbbell Squats,Quads,3,12,36,30,FALSE,Normal,Self,TRUE,FALSE
8/10/2022,Dumbbell Flys,Chest,3,13,36,30,FALSE,Normal,Self,TRUE,FALSE
8/10/2022,Hand Grips,Forearms,5,6,30,100,FALSE,Hard,Self,TRUE,FALSE
8/11/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/12/2022,Front Shoulder Raises,Deltoids,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/12/2022,Hand Grips,Forearms,5,8,40,100,FALSE,Hard,Self,TRUE,FALSE
8/15/2022,Russian Twists,Abs,3,10,30,60,FALSE,Normal,Self,FALSE,FALSE
8/15/2022,Reverse Flys,Back,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/15/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/16/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/17/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/18/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/18/2022,Dumbbell Calf Raises,Calves,3,25,75,30,FALSE,Normal,Self,TRUE,FALSE
8/18/2022,Reverse Flys,Back,3,15,45,10,FALSE,Normal,Self,TRUE,FALSE
8/19/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/23/2022,Russian Twists,Abs,3,10,30,60,FALSE,Normal,Self,FALSE,FALSE
8/23/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/24/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/24/2022,Front Shoulder Raises,Deltoids,3,15,45,10,TRUE,Normal,Self,TRUE,FALSE
8/24/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/25/2022,Dumbbell Flys,Chest,3,13,39,30,FALSE,Easy,Self,TRUE,FALSE
8/29/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/29/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/30/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,35,FALSE,Hard,Self,TRUE,FALSE
8/30/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/31/2022,Dumbbell Rows,Back,3,8,24,60,FALSE,Normal,Self,TRUE,FALSE
8/31/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Hard,Self,TRUE,FALSE
9/1/2022,Dumbbell Concentration Curls,Biceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/1/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Hard,Self,TRUE,FALSE
9/2/2022,Dumbbell Calf Raises,Calves,3,15,45,47.5,FALSE,Normal,Self,TRUE,FALSE
9/2/2022,Hand Grips,Forearms,5,8,40,120,FALSE,Hard,Self,TRUE,FALSE
9/6/2022,Dumbbell Rows,Back,3,8,24,60,FALSE,Normal,Self,TRUE,FALSE
9/6/2022,Hand Grips,Forearms,3,5,15,140,FALSE,Absurd,Self,TRUE,FALSE
9/7/2022,Dumbbell Concentration Curls,Biceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/7/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/7/2022,Hand Grips,Forearms,5,15,75,100,FALSE,Normal,Self,TRUE,FALSE
9/8/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,TRUE
9/8/2022,Hand Grips,Forearms,3,5,15,140,FALSE,Hard,Self,TRUE,TRUE
9/12/2022,Front Shoulder Raises,Deltoids,3,10,30,10,FALSE,Normal,Self,TRUE,TRUE
9/12/2022,Dumbbell Calf Raises,Calves,3,18,54,30,FALSE,Easy,Self,TRUE,TRUE
9/12/2022,Hand Grips,Forearms,5,5,25,140,FALSE,Absurd,Self,TRUE,FALSE
9/13/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Hard,Self,TRUE,TRUE
9/13/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Hard,Self,TRUE,TRUE
9/13/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Normal,Self,TRUE,FALSE
9/15/2022,Hand Grips,Forearms,5,8,40,100,FALSE,Easy,Self,TRUE,FALSE
9/19/2022,Dumbbell Flys,Chest,3,13,39,30,FALSE,Easy,Self,TRUE,TRUE
9/21/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,TRUE
9/21/2022,Side Shoulder Raises,Deltoids,3,15,45,10,FALSE,Normal,Self,TRUE,TRUE
9/22/2022,Hand Grips,Forearms,5,5,25,140,FALSE,Hard,Self,TRUE,TRUE
9/26/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,TRUE
